algorithm,instance,time
insertion,129,1.02000000
first,129,0.01000000
random,129,0.02000000
mid,129,0.01000000
median 3,129,0.01000000
median 3 random,129,0.01000000
median 9,129,0.02000000
median 9 random,129,0.01000000
dual pivot,129,0.01000000
insertion,130,1.01000000
first,130,0.01000000
random,130,0.01000000
mid,130,0.01000000
median 3,130,0.01000000
median 3 random,130,0.02000000
median 9,130,0.01000000
median 9 random,130,0.01000000
dual pivot,130,0.01000000
insertion,131,1.00000000
first,131,0.02000000
random,131,0.01000000
mid,131,0.01000000
median 3,131,0.01000000
median 3 random,131,0.02000000
median 9,131,0.01000000
median 9 random,131,0.01000000
dual pivot,131,0.01000000
insertion,132,1.00000000
first,132,0.01000000
random,132,0.01000000
mid,132,0.01000000
median 3,132,0.01000000
median 3 random,132,0.01000000
median 9,132,0.02000000
median 9 random,132,0.01000000
dual pivot,132,0.01000000
insertion,133,1.01000000
first,133,0.01000000
random,133,0.01000000
mid,133,0.01000000
median 3,133,0.02000000
median 3 random,133,0.01000000
median 9,133,0.01000000
median 9 random,133,0.02000000
dual pivot,133,0.01000000
insertion,134,0.99000000
first,134,0.02000000
random,134,0.01000000
mid,134,0.01000000
median 3,134,0.01000000
median 3 random,134,0.01000000
median 9,134,0.02000000
median 9 random,134,0.01000000
dual pivot,134,0.01000000
insertion,135,1.04000000
first,135,0.01000000
random,135,0.01000000
mid,135,0.01000000
median 3,135,0.02000000
median 3 random,135,0.01000000
median 9,135,0.01000000
median 9 random,135,0.02000000
dual pivot,135,0.01000000
insertion,136,1.03000000
first,136,0.01000000
random,136,0.01000000
mid,136,0.01000000
median 3,136,0.02000000
median 3 random,136,0.01000000
median 9,136,0.01000000
median 9 random,136,0.02000000
dual pivot,136,0.01000000
insertion,137,1.01000000
first,137,0.01000000
random,137,0.01000000
mid,137,0.01000000
median 3,137,0.02000000
median 3 random,137,0.01000000
median 9,137,0.01000000
median 9 random,137,0.02000000
dual pivot,137,0.01000000
insertion,138,1.03000000
first,138,0.01000000
random,138,0.01000000
mid,138,0.01000000
median 3,138,0.01000000
median 3 random,138,0.02000000
median 9,138,0.01000000
median 9 random,138,0.01000000
dual pivot,138,0.02000000
insertion,139,1.00000000
first,139,0.02000000
random,139,0.01000000
mid,139,0.01000000
median 3,139,0.01000000
median 3 random,139,0.02000000
median 9,139,0.01000000
median 9 random,139,0.01000000
dual pivot,139,0.01000000
insertion,140,1.02000000
first,140,0.02000000
random,140,0.01000000
mid,140,0.01000000
median 3,140,0.01000000
median 3 random,140,0.02000000
median 9,140,0.01000000
median 9 random,140,0.01000000
dual pivot,140,0.01000000
insertion,141,0.97000000
first,141,0.01000000
random,141,0.01000000
mid,141,0.01000000
median 3,141,0.02000000
median 3 random,141,0.01000000
median 9,141,0.01000000
median 9 random,141,0.02000000
dual pivot,141,0.01000000
insertion,142,1.02000000
first,142,0.01000000
random,142,0.01000000
mid,142,0.02000000
median 3,142,0.01000000
median 3 random,142,0.01000000
median 9,142,0.01000000
median 9 random,142,0.02000000
dual pivot,142,0.01000000
insertion,143,1.01000000
first,143,0.02000000
random,143,0.01000000
mid,143,0.01000000
median 3,143,0.01000000
median 3 random,143,0.02000000
median 9,143,0.01000000
median 9 random,143,0.01000000
dual pivot,143,0.01000000
insertion,144,1.03000000
first,144,0.01000000
random,144,0.01000000
mid,144,0.01000000
median 3,144,0.02000000
median 3 random,144,0.01000000
median 9,144,0.01000000
median 9 random,144,0.01000000
dual pivot,144,0.02000000
insertion,145,1.00000000
first,145,0.01000000
random,145,0.02000000
mid,145,0.01000000
median 3,145,0.01000000
median 3 random,145,0.01000000
median 9,145,0.02000000
median 9 random,145,0.01000000
dual pivot,145,0.01000000
insertion,146,1.01000000
first,146,0.01000000
random,146,0.02000000
mid,146,0.01000000
median 3,146,0.01000000
median 3 random,146,0.01000000
median 9,146,0.02000000
median 9 random,146,0.01000000
dual pivot,146,0.01000000
insertion,147,1.03000000
first,147,0.01000000
random,147,0.01000000
mid,147,0.01000000
median 3,147,0.01000000
median 3 random,147,0.02000000
median 9,147,0.01000000
median 9 random,147,0.01000000
dual pivot,147,0.01000000
insertion,148,1.01000000
first,148,0.01000000
random,148,0.02000000
mid,148,0.01000000
median 3,148,0.01000000
median 3 random,148,0.01000000
median 9,148,0.01000000
median 9 random,148,0.02000000
dual pivot,148,0.01000000
insertion,149,1.00000000
first,149,0.01000000
random,149,0.02000000
mid,149,0.01000000
median 3,149,0.01000000
median 3 random,149,0.01000000
median 9,149,0.02000000
median 9 random,149,0.01000000
dual pivot,149,0.01000000
insertion,150,0.99000000
first,150,0.01000000
random,150,0.01000000
mid,150,0.01000000
median 3,150,0.02000000
median 3 random,150,0.01000000
median 9,150,0.01000000
median 9 random,150,0.02000000
dual pivot,150,0.01000000
insertion,151,1.02000000
first,151,0.01000000
random,151,0.01000000
mid,151,0.01000000
median 3,151,0.02000000
median 3 random,151,0.01000000
median 9,151,0.01000000
median 9 random,151,0.02000000
dual pivot,151,0.01000000
insertion,152,1.04000000
first,152,0.02000000
random,152,0.01000000
mid,152,0.01000000
median 3,152,0.01000000
median 3 random,152,0.01000000
median 9,152,0.02000000
median 9 random,152,0.01000000
dual pivot,152,0.01000000
insertion,153,1.03000000
first,153,0.01000000
random,153,0.01000000
mid,153,0.01000000
median 3,153,0.01000000
median 3 random,153,0.02000000
median 9,153,0.01000000
median 9 random,153,0.01000000
dual pivot,153,0.01000000
insertion,154,1.02000000
first,154,0.01000000
random,154,0.02000000
mid,154,0.01000000
median 3,154,0.01000000
median 3 random,154,0.01000000
median 9,154,0.01000000
median 9 random,154,0.02000000
dual pivot,154,0.01000000
insertion,155,1.02000000
first,155,0.01000000
random,155,0.01000000
mid,155,0.01000000
median 3,155,0.01000000
median 3 random,155,0.02000000
median 9,155,0.01000000
median 9 random,155,0.01000000
dual pivot,155,0.02000000
insertion,156,0.99000000
first,156,0.01000000
random,156,0.01000000
mid,156,0.01000000
median 3,156,0.02000000
median 3 random,156,0.01000000
median 9,156,0.01000000
median 9 random,156,0.02000000
dual pivot,156,0.01000000
insertion,157,0.98000000
first,157,0.01000000
random,157,0.02000000
mid,157,0.01000000
median 3,157,0.01000000
median 3 random,157,0.01000000
median 9,157,0.02000000
median 9 random,157,0.01000000
dual pivot,157,0.01000000
insertion,158,1.01000000
first,158,0.01000000
random,158,0.01000000
mid,158,0.02000000
median 3,158,0.01000000
median 3 random,158,0.01000000
median 9,158,0.01000000
median 9 random,158,0.02000000
dual pivot,158,0.01000000
insertion,159,1.04000000
first,159,0.01000000
random,159,0.01000000
mid,159,0.01000000
median 3,159,0.01000000
median 3 random,159,0.02000000
median 9,159,0.01000000
median 9 random,159,0.01000000
dual pivot,159,0.01000000
insertion,160,1.01000000
first,160,0.01000000
random,160,0.02000000
mid,160,0.01000000
median 3,160,0.01000000
median 3 random,160,0.01000000
median 9,160,0.02000000
median 9 random,160,0.01000000
dual pivot,160,0.01000000
insertion,161,1.01000000
first,161,0.01000000
random,161,0.01000000
mid,161,0.01000000
median 3,161,0.02000000
median 3 random,161,0.01000000
median 9,161,0.01000000
median 9 random,161,0.02000000
dual pivot,161,0.01000000
insertion,162,1.02000000
first,162,0.01000000
random,162,0.01000000
mid,162,0.01000000
median 3,162,0.02000000
median 3 random,162,0.01000000
median 9,162,0.01000000
median 9 random,162,0.02000000
dual pivot,162,0.01000000
insertion,163,0.99000000
first,163,0.02000000
random,163,0.01000000
mid,163,0.01000000
median 3,163,0.01000000
median 3 random,163,0.02000000
median 9,163,0.01000000
median 9 random,163,0.01000000
dual pivot,163,0.01000000
insertion,164,1.03000000
first,164,0.01000000
random,164,0.01000000
mid,164,0.01000000
median 3,164,0.01000000
median 3 random,164,0.02000000
median 9,164,0.01000000
median 9 random,164,0.01000000
dual pivot,164,0.01000000
insertion,165,1.01000000
first,165,0.01000000
random,165,0.02000000
mid,165,0.01000000
median 3,165,0.01000000
median 3 random,165,0.01000000
median 9,165,0.02000000
median 9 random,165,0.01000000
dual pivot,165,0.01000000
insertion,166,1.05000000
first,166,0.01000000
random,166,0.01000000
mid,166,0.01000000
median 3,166,0.02000000
median 3 random,166,0.01000000
median 9,166,0.01000000
median 9 random,166,0.02000000
dual pivot,166,0.01000000
insertion,167,1.01000000
first,167,0.01000000
random,167,0.02000000
mid,167,0.01000000
median 3,167,0.01000000
median 3 random,167,0.01000000
median 9,167,0.01000000
median 9 random,167,0.02000000
dual pivot,167,0.01000000
insertion,168,1.02000000
first,168,0.01000000
random,168,0.01000000
mid,168,0.01000000
median 3,168,0.01000000
median 3 random,168,0.02000000
median 9,168,0.01000000
median 9 random,168,0.01000000
dual pivot,168,0.01000000
insertion,169,1.02000000
first,169,0.02000000
random,169,0.01000000
mid,169,0.01000000
median 3,169,0.01000000
median 3 random,169,0.02000000
median 9,169,0.01000000
median 9 random,169,0.01000000
dual pivot,169,0.01000000
insertion,170,1.04000000
first,170,0.01000000
random,170,0.01000000
mid,170,0.01000000
median 3,170,0.01000000
median 3 random,170,0.02000000
median 9,170,0.01000000
median 9 random,170,0.01000000
dual pivot,170,0.01000000
insertion,171,0.99000000
first,171,0.01000000
random,171,0.01000000
mid,171,0.02000000
median 3,171,0.01000000
median 3 random,171,0.01000000
median 9,171,0.01000000
median 9 random,171,0.02000000
dual pivot,171,0.01000000
insertion,172,1.00000000
first,172,0.01000000
random,172,0.01000000
mid,172,0.01000000
median 3,172,0.01000000
median 3 random,172,0.02000000
median 9,172,0.01000000
median 9 random,172,0.01000000
dual pivot,172,0.01000000
insertion,173,1.00000000
first,173,0.01000000
random,173,0.01000000
mid,173,0.01000000
median 3,173,0.01000000
median 3 random,173,0.02000000
median 9,173,0.01000000
median 9 random,173,0.01000000
dual pivot,173,0.01000000
insertion,174,0.99000000
first,174,0.01000000
random,174,0.02000000
mid,174,0.01000000
median 3,174,0.01000000
median 3 random,174,0.01000000
median 9,174,0.02000000
median 9 random,174,0.01000000
dual pivot,174,0.01000000
insertion,175,1.01000000
first,175,0.01000000
random,175,0.02000000
mid,175,0.01000000
median 3,175,0.01000000
median 3 random,175,0.01000000
median 9,175,0.01000000
median 9 random,175,0.02000000
dual pivot,175,0.01000000
insertion,176,0.99000000
first,176,0.01000000
random,176,0.01000000
mid,176,0.01000000
median 3,176,0.01000000
median 3 random,176,0.02000000
median 9,176,0.01000000
median 9 random,176,0.01000000
dual pivot,176,0.02000000
insertion,177,1.01000000
first,177,0.02000000
random,177,0.01000000
mid,177,0.01000000
median 3,177,0.01000000
median 3 random,177,0.01000000
median 9,177,0.02000000
median 9 random,177,0.01000000
dual pivot,177,0.01000000
insertion,178,1.04000000
first,178,0.01000000
random,178,0.02000000
mid,178,0.01000000
median 3,178,0.01000000
median 3 random,178,0.01000000
median 9,178,0.02000000
median 9 random,178,0.01000000
dual pivot,178,0.01000000
insertion,179,1.00000000
first,179,0.01000000
random,179,0.02000000
mid,179,0.01000000
median 3,179,0.01000000
median 3 random,179,0.01000000
median 9,179,0.02000000
median 9 random,179,0.01000000
dual pivot,179,0.01000000
insertion,180,1.01000000
first,180,0.01000000
random,180,0.01000000
mid,180,0.01000000
median 3,180,0.01000000
median 3 random,180,0.02000000
median 9,180,0.01000000
median 9 random,180,0.01000000
dual pivot,180,0.01000000
insertion,181,1.00000000
first,181,0.01000000
random,181,0.02000000
mid,181,0.01000000
median 3,181,0.01000000
median 3 random,181,0.01000000
median 9,181,0.02000000
median 9 random,181,0.01000000
dual pivot,181,0.01000000
insertion,182,1.02000000
first,182,0.01000000
random,182,0.01000000
mid,182,0.02000000
median 3,182,0.01000000
median 3 random,182,0.01000000
median 9,182,0.01000000
median 9 random,182,0.02000000
dual pivot,182,0.01000000
insertion,183,1.02000000
first,183,0.01000000
random,183,0.02000000
mid,183,0.01000000
median 3,183,0.01000000
median 3 random,183,0.01000000
median 9,183,0.01000000
median 9 random,183,0.02000000
dual pivot,183,0.01000000
insertion,184,1.01000000
first,184,0.01000000
random,184,0.01000000
mid,184,0.01000000
median 3,184,0.01000000
median 3 random,184,0.02000000
median 9,184,0.01000000
median 9 random,184,0.01000000
dual pivot,184,0.01000000
insertion,185,0.99000000
first,185,0.02000000
random,185,0.01000000
mid,185,0.01000000
median 3,185,0.01000000
median 3 random,185,0.02000000
median 9,185,0.01000000
median 9 random,185,0.01000000
dual pivot,185,0.01000000
insertion,186,1.02000000
first,186,0.02000000
random,186,0.01000000
mid,186,0.01000000
median 3,186,0.01000000
median 3 random,186,0.02000000
median 9,186,0.01000000
median 9 random,186,0.01000000
dual pivot,186,0.01000000
insertion,187,1.04000000
first,187,0.01000000
random,187,0.01000000
mid,187,0.01000000
median 3,187,0.01000000
median 3 random,187,0.02000000
median 9,187,0.01000000
median 9 random,187,0.01000000
dual pivot,187,0.01000000
insertion,188,1.01000000
first,188,0.01000000
random,188,0.02000000
mid,188,0.01000000
median 3,188,0.01000000
median 3 random,188,0.01000000
median 9,188,0.02000000
median 9 random,188,0.01000000
dual pivot,188,0.01000000
insertion,189,1.04000000
first,189,0.01000000
random,189,0.01000000
mid,189,0.01000000
median 3,189,0.01000000
median 3 random,189,0.02000000
median 9,189,0.01000000
median 9 random,189,0.02000000
dual pivot,189,0.01000000
insertion,190,1.00000000
first,190,0.01000000
random,190,0.02000000
mid,190,0.01000000
median 3,190,0.01000000
median 3 random,190,0.01000000
median 9,190,0.02000000
median 9 random,190,0.01000000
dual pivot,190,0.01000000
insertion,191,1.04000000
first,191,0.02000000
random,191,0.01000000
mid,191,0.01000000
median 3,191,0.01000000
median 3 random,191,0.02000000
median 9,191,0.01000000
median 9 random,191,0.01000000
dual pivot,191,0.01000000
insertion,192,1.00000000
first,192,0.01000000
random,192,0.01000000
mid,192,0.01000000
median 3,192,0.01000000
median 3 random,192,0.02000000
median 9,192,0.01000000
median 9 random,192,0.01000000
dual pivot,192,0.01000000
insertion,193,1.00000000
first,193,0.02000000
random,193,0.01000000
mid,193,0.01000000
median 3,193,0.01000000
median 3 random,193,0.02000000
median 9,193,0.01000000
median 9 random,193,0.01000000
dual pivot,193,0.01000000
insertion,194,1.03000000
first,194,0.01000000
random,194,0.01000000
mid,194,0.01000000
median 3,194,0.01000000
median 3 random,194,0.02000000
median 9,194,0.01000000
median 9 random,194,0.01000000
dual pivot,194,0.01000000
insertion,195,0.99000000
first,195,0.01000000
random,195,0.01000000
mid,195,0.01000000
median 3,195,0.01000000
median 3 random,195,0.02000000
median 9,195,0.01000000
median 9 random,195,0.01000000
dual pivot,195,0.02000000
insertion,196,1.03000000
first,196,0.01000000
random,196,0.01000000
mid,196,0.01000000
median 3,196,0.02000000
median 3 random,196,0.01000000
median 9,196,0.01000000
median 9 random,196,0.02000000
dual pivot,196,0.01000000
insertion,197,1.01000000
first,197,0.01000000
random,197,0.02000000
mid,197,0.01000000
median 3,197,0.01000000
median 3 random,197,0.01000000
median 9,197,0.02000000
median 9 random,197,0.01000000
dual pivot,197,0.01000000
insertion,198,1.00000000
first,198,0.02000000
random,198,0.01000000
mid,198,0.01000000
median 3,198,0.01000000
median 3 random,198,0.02000000
median 9,198,0.01000000
median 9 random,198,0.01000000
dual pivot,198,0.01000000
insertion,199,1.04000000
first,199,0.02000000
random,199,0.01000000
mid,199,0.01000000
median 3,199,0.01000000
median 3 random,199,0.02000000
median 9,199,0.01000000
median 9 random,199,0.01000000
dual pivot,199,0.01000000
insertion,200,1.04000000
first,200,0.01000000
random,200,0.01000000
mid,200,0.01000000
median 3,200,0.01000000
median 3 random,200,0.02000000
median 9,200,0.01000000
median 9 random,200,0.01000000
dual pivot,200,0.01000000
insertion,201,1.02000000
first,201,0.01000000
random,201,0.01000000
mid,201,0.01000000
median 3,201,0.01000000
median 3 random,201,0.02000000
median 9,201,0.01000000
median 9 random,201,0.01000000
dual pivot,201,0.01000000
insertion,202,1.01000000
first,202,0.02000000
random,202,0.01000000
mid,202,0.01000000
median 3,202,0.01000000
median 3 random,202,0.01000000
median 9,202,0.02000000
median 9 random,202,0.01000000
dual pivot,202,0.01000000
insertion,203,1.05000000
first,203,0.01000000
random,203,0.01000000
mid,203,0.01000000
median 3,203,0.02000000
median 3 random,203,0.01000000
median 9,203,0.01000000
median 9 random,203,0.02000000
dual pivot,203,0.01000000
insertion,204,1.00000000
first,204,0.01000000
random,204,0.01000000
mid,204,0.01000000
median 3,204,0.01000000
median 3 random,204,0.01000000
median 9,204,0.01000000
median 9 random,204,0.02000000
dual pivot,204,0.01000000
insertion,205,1.01000000
first,205,0.01000000
random,205,0.02000000
mid,205,0.01000000
median 3,205,0.01000000
median 3 random,205,0.01000000
median 9,205,0.02000000
median 9 random,205,0.01000000
dual pivot,205,0.01000000
insertion,206,1.00000000
first,206,0.01000000
random,206,0.01000000
mid,206,0.02000000
median 3,206,0.01000000
median 3 random,206,0.01000000
median 9,206,0.01000000
median 9 random,206,0.02000000
dual pivot,206,0.01000000
insertion,207,1.00000000
